column,column_nat,column_type,table_list,table_cnt,type,sample_list
ss_pcell_serving_pci_lte,LTE SAMSUNG Serving PCI,string,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,string,"['V8mBLj9Nma', 'N90CaBc8', 'c6CbyLd48Pwt']"
ss_pcell_sinr_for_pdsch_sinr_for_pdsch_max_5gnr,5GNR SamsungPCell SINR for PDSCHSINR for PDSCH,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.2876603, 0.6026049, 0.6551497]"
ss_pcell_sinr_for_pdsch_sinr_for_pdsch_max_5gnr,5GNR SamsungPCell SINR for PDSCHSINR for PDSCH dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.3332, 0.4097, 0.6164]"
ss_pcell_sinr_for_pdsch_sinr_for_pdsch_rx0_5gnr,5GNR SamsungPCell SINR for PDSCHSINR for PDSCH Rx0,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.127, 0.803, 0.831]"
ss_pcell_sinr_for_pdsch_sinr_for_pdsch_rx0_5gnr,5GNR SamsungPCell SINR for PDSCHSINR for PDSCH Rx0 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.0488938, 0.0664812, 0.5113338]"
ss_pcell_sinr_for_pdsch_sinr_for_pdsch_rx1_5gnr,5GNR SamsungPCell SINR for PDSCHSINR for PDSCH Rx1,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.0605933, 0.2024797, 0.6534306]"
ss_pcell_sinr_for_pdsch_sinr_for_pdsch_rx1_5gnr,5GNR SamsungPCell SINR for PDSCHSINR for PDSCH Rx1 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.3285345, 0.4849536, 0.6353251]"
ss_pcell_sinr_for_pdsch_sinr_for_pdsch_rx2_5gnr,5GNR SamsungPCell SINR for PDSCHSINR for PDSCH Rx2,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.10874, 0.25702, 0.61917]"
ss_pcell_sinr_for_pdsch_sinr_for_pdsch_rx2_5gnr,5GNR SamsungPCell SINR for PDSCHSINR for PDSCH Rx2 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.3041008, 0.512539, 0.521645]"
ss_pcell_sinr_for_pdsch_sinr_for_pdsch_rx3_5gnr,5GNR SamsungPCell SINR for PDSCHSINR for PDSCH Rx3,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.3873, 0.6168, 0.7947]"
ss_pcell_sinr_for_pdsch_sinr_for_pdsch_rx3_5gnr,5GNR SamsungPCell SINR for PDSCHSINR for PDSCH Rx3 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.234057, 0.752666, 0.810635]"
ss_pcell_sinr_for_ssb_sinr_for_ssb_max_5gnr,5GNR SamsungPCell SINR for SSBSINR for SSB,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.02, 0.18, 0.66]"
ss_pcell_sinr_for_ssb_sinr_for_ssb_max_5gnr,5GNR SamsungPCell SINR for SSBSINR for SSB dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.12456103, 0.2037229, 0.26597316]"
ss_pcell_sinr_for_ssb_sinr_for_ssb_rx0_5gnr,5GNR SamsungPCell SINR for SSBSINR for SSB Rx0,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.0508, 0.1266, 0.3527]"
ss_pcell_sinr_for_ssb_sinr_for_ssb_rx0_5gnr,5GNR SamsungPCell SINR for SSBSINR for SSB Rx0 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.02, 0.59, 0.68]"
ss_pcell_sinr_for_ssb_sinr_for_ssb_rx1_5gnr,5GNR SamsungPCell SINR for SSBSINR for SSB Rx1,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.20651, 0.33817, 0.59589]"
ss_pcell_sinr_for_ssb_sinr_for_ssb_rx1_5gnr,5GNR SamsungPCell SINR for SSBSINR for SSB Rx1 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.41, 0.52, 0.74]"
ss_pcell_sinr_for_ssb_sinr_for_ssb_rx2_5gnr,5GNR SamsungPCell SINR for SSBSINR for SSB Rx2,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.0815, 0.3093, 0.5215]"
ss_pcell_sinr_for_ssb_sinr_for_ssb_rx2_5gnr,5GNR SamsungPCell SINR for SSBSINR for SSB Rx2 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.33372935, 0.65731849, 0.78499644]"
ss_pcell_sinr_for_ssb_sinr_for_ssb_rx3_5gnr,5GNR SamsungPCell SINR for SSBSINR for SSB Rx3,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.104305, 0.47112, 0.707698]"
ss_pcell_sinr_for_ssb_sinr_for_ssb_rx3_5gnr,5GNR SamsungPCell SINR for SSBSINR for SSB Rx3 dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.0246, 0.6925, 0.8147]"
ss_pcell_srs_power_ant0_5gnr,5GNR SamsungPCell SRS Power Ant0,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.04774, 0.84938, 0.94506]"
ss_pcell_srs_power_ant0_5gnr,5GNR SamsungPCell SRS Power Ant0 dBm,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.15519822, 0.41345944, 0.80101802]"
ss_pcell_srs_power_ant1_5gnr,5GNR SamsungPCell SRS Power Ant1,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.26069138, 0.26351489, 0.97743155]"
ss_pcell_srs_power_ant1_5gnr,5GNR SamsungPCell SRS Power Ant1 dBm,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.472246, 0.597208, 0.759382]"
ss_pcell_srs_tx_power_lte,LTE SAMSUNG SRS Tx Power,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.338, 0.355, 0.688]"
ss_pcell_ss_rsrp_5gnr,5GNR SamsungPCell SSRSRP,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.363, 0.373, 0.804]"
ss_pcell_ss_rsrp_5gnr,5GNR SamsungPCell SSRSRP dBm,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.6345128, 0.7094535, 0.8286986]"
ss_pcell_ss_rsrq_5gnr,5GNR SamsungPCell SSRSRQ,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.382, 0.448, 0.606]"
ss_pcell_ss_rsrq_5gnr,5GNR SamsungPCell SSRSRQ dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.2546351, 0.4551797, 0.9085041]"
ss_pcell_ss_sinr_5gnr,5GNR SamsungPCell SSSINR,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.1394, 0.64, 0.6603]"
ss_pcell_ss_sinr_5gnr,5GNR SamsungPCell SSSINR dB,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.1899, 0.5263, 0.7413]"
ss_pcell_ssb_idx_5gnr,5GNR SamsungPCell SSB Idx,string,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,string,"['PMHEW1iOeJ3l', '8Kt9tj3vf', 'l1ji2WXV5fZZ']"
ss_pcell_ssb_idx_at_call_result_5gnr,5GNR SamsungPCell SSB Idx at Call Result,int,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[1, 6, 9]"
ss_pcell_subcarrier_spacing_5gnr,5GNR SamsungPCell Subcarrier Spacing,string,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,string,"['AXqJv25cMf4', 'vFisYcIJl', '3UI7kmQw']"
ss_pcell_ta_avg_lte,LTE SAMSUNG TA,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.2929417, 0.3988373, 0.4764969]"
ss_pcell_ta_avg_lte,LTE SAMSUNG TA 16Ts,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.6, 0.9, 1.0]"
ss_pcell_ta_max_lte,LTE SAMSUNG TA,int,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[3, 4, 5]"
ss_pcell_ta_max_lte,LTE SAMSUNG TA 16Ts,int,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[2, 6, 8]"
ss_pcell_third_best_neighbor_rsrp_lte,LTE SAMSUNG Third Best Neighbor RSRP,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.0407, 0.0747, 0.1193]"
ss_pcell_total_mac_dl_tp_mbps_lte,LTE SAMSUNG Total MAC DL TP,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.1373037, 0.4312244, 0.7337398]"
ss_pcell_total_mac_ul_tp_mbps_lte,LTE SAMSUNG Total MAC UL TP,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.1225, 0.3941, 0.6625]"
ss_pcell_total_phy_dl_tp_mbps_lte,LTE SAMSUNG Total Phy DL TP,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.250529, 0.331177, 0.949348]"
ss_pcell_total_phy_ul_tp_mbps_lte,LTE SAMSUNG Total Phy UL TP,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.44, 0.7, 0.81]"
ss_pcell_total_rb_num_dl_including_0_lte,LTE SAMSUNG DL Total RB Num,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.58528981, 0.8140054, 0.96799829]"
ss_pcell_total_rb_num_dl_lte,LTE SAMSUNG Total RB Num,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.018, 0.138, 0.216]"
ss_pcell_total_rb_num_ul_including_0_lte,LTE SAMSUNG UL Total RB Num,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.259673, 0.392619, 0.865663]"
ss_pcell_total_rb_num_ul_lte,LTE SAMSUNG Total RB Num,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.0954, 0.9267, 0.9754]"
ss_pcell_tx_power_ll1_at_call_result_lte,LTE SAMSUNG Tx Power at Call Result,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.976139, 0.98097, 0.992288]"
ss_pcell_tx_power_ll1_lte,LTE SAMSUNG Tx Power,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.6127, 0.6627, 0.7914]"
ss_pcell_ue_ant_num_lte,LTE SAMSUNG UE Ant Num,string,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,string,"['hdVT8weGDCm', 'kNTEIEf4', '33xvWfdHgX']"
ss_pcell_ul_bw_10mhz_rate_lte,LTE SAMSUNG UL BW 10MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.569038, 0.604696, 0.884763]"
ss_pcell_ul_bw_10mhz_rate_lte,LTE SAMSUNG UL BW 10MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.489, 0.739, 0.753]"
ss_pcell_ul_bw_15mhz_rate_lte,LTE SAMSUNG UL BW 15MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.444926, 0.4607577, 0.5113507]"
ss_pcell_ul_bw_15mhz_rate_lte,LTE SAMSUNG UL BW 15MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.3, 0.8, 0.9]"
ss_pcell_ul_bw_1_4mhz_rate_lte,LTE SAMSUNG UL BW 14MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.127, 0.135, 0.559]"
ss_pcell_ul_bw_1_4mhz_rate_lte,LTE SAMSUNG UL BW 14MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.1775108, 0.4894598, 0.4976841]"
ss_pcell_ul_bw_20mhz_rate_lte,LTE SAMSUNG UL BW 20MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.36321, 0.78426, 0.79176]"
ss_pcell_ul_bw_20mhz_rate_lte,LTE SAMSUNG UL BW 20MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.11871549, 0.26743593, 0.57772419]"
ss_pcell_ul_bw_3mhz_rate_lte,LTE SAMSUNG UL BW 3MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.1937491, 0.4786948, 0.8280274]"
ss_pcell_ul_bw_3mhz_rate_lte,LTE SAMSUNG UL BW 3MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.817896, 0.928684, 0.948234]"
ss_pcell_ul_bw_5mhz_rate_lte,LTE SAMSUNG UL BW 5MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.4875989, 0.8683066, 0.9431078]"
ss_pcell_ul_bw_5mhz_rate_lte,LTE SAMSUNG UL BW 5MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.45326, 0.72928, 0.73989]"
ss_pcell_ul_bw_lte,LTE SAMSUNG UL_BW,string,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,string,"['A3aw3zuZunH', 'VpJRz9qNO', 'HKRlpBKLjc9']"
ss_pcell_ul_mcs_avg_5gnr,5GNR SamsungPCell UL MCSAvg,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.331, 0.749, 0.78]"
ss_pcell_ul_mcs_mode_5gnr,5GNR SamsungPCell UL MCSMode,string,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,string,"['kwnYoSc60mpI', 'TbCmVcbDoy', 'ZfEHunP0']"
ss_pcell_ul_modulation_16qam_ratio_5gnr,5GNR SamsungPCell UL Modulation16QAM Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.09, 0.312, 0.73]"
ss_pcell_ul_modulation_16qam_ratio_5gnr,5GNR SamsungPCell UL Modulation16QAM Ratio ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.3412, 0.5145, 0.9591]"
ss_pcell_ul_modulation_256qam_ratio_5gnr,5GNR SamsungPCell UL Modulation256QAM Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.315471, 0.643144, 0.995041]"
ss_pcell_ul_modulation_256qam_ratio_5gnr,5GNR SamsungPCell UL Modulation256QAM Ratio ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.03, 0.55, 0.92]"
ss_pcell_ul_modulation_64qam_ratio_5gnr,5GNR SamsungPCell UL Modulation64QAM Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.5424, 0.7437, 0.7906]"
ss_pcell_ul_modulation_64qam_ratio_5gnr,5GNR SamsungPCell UL Modulation64QAM Ratio ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.460627, 0.573524, 0.718025]"
ss_pcell_ul_modulation_pi_2_bpsk_ratio_5gnr,5GNR SamsungPCell UL ModulationPi2BPSK Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.2, 0.4, 0.8]"
ss_pcell_ul_modulation_pi_2_bpsk_ratio_5gnr,5GNR SamsungPCell UL ModulationPi2BPSK Ratio ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.62058, 0.65701, 0.79402]"
ss_pcell_ul_modulation_qpsk_ratio_5gnr,5GNR SamsungPCell UL ModulationQPSK Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.2, 0.4, 0.9]"
ss_pcell_ul_modulation_qpsk_ratio_5gnr,5GNR SamsungPCell UL ModulationQPSK Ratio ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.0608058, 0.9073385, 0.9522205]"
ss_pcell_ul_prb_num_avg_5gnr,5GNR SamsungPCell UL PRB NumAvg,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.3635, 0.6595, 0.6765]"
ss_pcell_ul_prb_num_including_0_5gnr,5GNR SamsungPCell UL PRB NumIncluding 0,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.538, 0.558, 0.713]"
ss_scell_idx1_best_pmi_lte,LTE SAMSUNGSCell Best PMI,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.087571, 0.561996, 0.910559]"
ss_scell_idx1_ca_rate_same_pci_lte,LTE SAMSUNGSCell CA Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.5284833, 0.5744248, 0.7641793]"
ss_scell_idx1_ca_rate_same_pci_lte,LTE SAMSUNGSCell CA Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.02244, 0.06811, 0.56541]"
ss_scell_idx1_cinr0_at_call_result_lte,LTE SAMSUNGSCell CINR0 at Call Result,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.35, 0.58, 0.76]"
ss_scell_idx1_cinr0_lte,LTE SAMSUNGSCell CINR0,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.3729294, 0.46205117, 0.48524989]"
ss_scell_idx1_cinr1_at_call_result_lte,LTE SAMSUNGSCell CINR1 at Call Result,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.162, 0.858, 0.991]"
ss_scell_idx1_cinr1_lte,LTE SAMSUNGSCell CINR1,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.29, 0.38, 0.69]"
ss_scell_idx1_cqi_metric0_lte,LTE SAMSUNGSCell CQI Metric0,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.591899, 0.7122118, 0.8077625]"
ss_scell_idx1_cqi_metric1_lte,LTE SAMSUNGSCell CQI Metric1,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.2, 0.5, 0.6]"
ss_scell_idx1_dl_bw_10mhz_rate_lte,LTE SAMSUNGSCell DL BW 10MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.1, 0.1, 0.5]"
ss_scell_idx1_dl_bw_10mhz_rate_lte,LTE SAMSUNGSCell DL BW 10MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.361, 0.472, 0.615]"
ss_scell_idx1_dl_bw_15mhz_rate_lte,LTE SAMSUNGSCell DL BW 15MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.19, 0.28, 0.71]"
ss_scell_idx1_dl_bw_15mhz_rate_lte,LTE SAMSUNGSCell DL BW 15MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.39817766, 0.85620941, 0.96210747]"
ss_scell_idx1_dl_bw_1_4mhz_rate_lte,LTE SAMSUNGSCell DL BW 14MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.126611, 0.624282, 0.796041]"
ss_scell_idx1_dl_bw_1_4mhz_rate_lte,LTE SAMSUNGSCell DL BW 14MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.3, 0.4, 0.9]"
ss_scell_idx1_dl_bw_20mhz_rate_lte,LTE SAMSUNGSCell DL BW 20MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.209, 0.2106, 0.8276]"
ss_scell_idx1_dl_bw_20mhz_rate_lte,LTE SAMSUNGSCell DL BW 20MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.66203, 0.69853, 0.79752]"
ss_scell_idx1_dl_bw_3mhz_rate_lte,LTE SAMSUNGSCell DL BW 3MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.317, 0.651, 0.894]"
ss_scell_idx1_dl_bw_3mhz_rate_lte,LTE SAMSUNGSCell DL BW 3MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.097, 0.4237, 0.5239]"
ss_scell_idx1_dl_bw_5mhz_rate_lte,LTE SAMSUNGSCell DL BW 5MHz Rate,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.16394468, 0.71126655, 0.94731672]"
ss_scell_idx1_dl_bw_5mhz_rate_lte,LTE SAMSUNGSCell DL BW 5MHz Rate ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.30054, 0.53319, 0.95553]"
ss_scell_idx1_dl_bw_lte,LTE SAMSUNGSCell DL_BW,string,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,string,"['2RqemRqt', '4DJIP62Cig', 'xz0lfMQSeney']"
ss_scell_idx1_dl_mcs0_avg_5gnr,5GNR SamsungSCell idx1 DL MCS0Avg,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.02148, 0.15645, 0.33621]"
ss_scell_idx1_dl_mcs0_mode_5gnr,5GNR SamsungSCell idx1 DL MCS0Mode,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.0008, 0.01895, 0.2478]"
ss_scell_idx1_dl_mcs1_avg_5gnr,5GNR SamsungSCell idx1 DL MCS1Avg,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.17, 0.214, 0.824]"
ss_scell_idx1_dl_mcs1_mode_5gnr,5GNR SamsungSCell idx1 DL MCS1Mode,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario', 'pscall_xcap', 'pscall_xcap_traffic']",4,number,"[0.115366, 0.2341966, 0.8050297]"
ss_scell_idx1_dl_modulation0_16qam_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation016QAM Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.8894462, 0.9169781, 0.9814473]"
ss_scell_idx1_dl_modulation0_16qam_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation016QAM Ratio ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.26851593, 0.62667247, 0.73620769]"
ss_scell_idx1_dl_modulation0_256qam_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation0256QAM Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.108532, 0.643901, 0.781415]"
ss_scell_idx1_dl_modulation0_256qam_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation0256QAM Ratio ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.43445061, 0.56060796, 0.80449899]"
ss_scell_idx1_dl_modulation0_64qam_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation064QAM Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.08, 0.25, 0.39]"
ss_scell_idx1_dl_modulation0_64qam_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation064QAM Ratio ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.00689461, 0.34112628, 0.71089608]"
ss_scell_idx1_dl_modulation0_qpsk_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation0QPSK Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.5863, 0.6985, 0.918]"
ss_scell_idx1_dl_modulation0_qpsk_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation0QPSK Ratio ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.614, 0.967, 0.98]"
ss_scell_idx1_dl_modulation1_16qam_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation116QAM Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.409353, 0.655009, 0.756011]"
ss_scell_idx1_dl_modulation1_16qam_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation116QAM Ratio ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.5573, 0.558, 0.6224]"
ss_scell_idx1_dl_modulation1_256qam_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation1256QAM Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.28677, 0.46524, 0.64696]"
ss_scell_idx1_dl_modulation1_256qam_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation1256QAM Ratio ,float,"['pscall_statistics_scenario', 'pscall_statistics_traffic_scenario']",2,number,"[0.068, 0.758, 0.769]"
ss_scell_idx1_dl_modulation1_64qam_ratio_5gnr,5GNR SamsungSCell idx1 DL Modulation164QAM Ratio,float,"['pscall_xcap', 'pscall_xcap_traffic']",2,number,"[0.08760234, 0.53417119, 0.74994002]"
